path,real,fake
./face_image/fake/F3AL09ZMBY.jpg,0,1
./face_image/real/19344.jpg,1,0
./face_image/fake/W99BFKAVK5.jpg,0,1
./face_image/real/49026.jpg,1,0
./face_image/real/56862.jpg,1,0
./face_image/real/52594.jpg,1,0
./face_image/real/14754.jpg,1,0
./face_image/fake/AN9JPGHTOV.jpg,0,1
./face_image/fake/QWY4D5WATR.jpg,0,1
./face_image/real/66800.jpg,1,0
./face_image/real/00540.jpg,1,0
./face_image/real/43855.jpg,1,0
./face_image/real/14687.jpg,1,0
./face_image/fake/59OM0L7EHZ.jpg,0,1
./face_image/real/14752.jpg,1,0
./face_image/fake/5B5B5VVWME.jpg,0,1
./face_image/fake/O6GOCMPCWS.jpg,0,1
./face_image/fake/MAY41H23F4.jpg,0,1
./face_image/fake/C8JU32SYB5.jpg,0,1
./face_image/fake/P16QADJUE7.jpg,0,1
./face_image/real/67327.jpg,1,0
./face_image/real/11650.jpg,1,0
./face_image/fake/RP2DKNFFYV.jpg,0,1
./face_image/fake/46ON7N21PD.jpg,0,1
./face_image/fake/CCG9R3I35X.jpg,0,1
./face_image/real/04576.jpg,1,0
./face_image/fake/LJZQODLAXK.jpg,0,1
./face_image/real/27265.jpg,1,0
./face_image/fake/SC1GEQW2RP.jpg,0,1
./face_image/fake/BGL7H9VY3G.jpg,0,1
./face_image/fake/6FTD44H4VC.jpg,0,1
./face_image/real/24616.jpg,1,0
./face_image/real/19304.jpg,1,0
./face_image/real/21128.jpg,1,0
./face_image/real/63712.jpg,1,0
./face_image/real/21234.jpg,1,0
./face_image/fake/279BWQCAJ4.jpg,0,1
./face_image/fake/44K3173POO.jpg,0,1
./face_image/fake/LUIZB6W9DF.jpg,0,1
./face_image/fake/TRMVGTOX0Y.jpg,0,1
./face_image/real/55880.jpg,1,0
./face_image/real/20443.jpg,1,0
./face_image/real/47497.jpg,1,0
./face_image/fake/WZTG3MS1I9.jpg,0,1
./face_image/fake/BMAMKWY84T.jpg,0,1
./face_image/real/68254.jpg,1,0
./face_image/fake/G9JYZ5HB63.jpg,0,1
./face_image/fake/Y6DMOYCU2T.jpg,0,1
./face_image/fake/UZ4T4IFFRE.jpg,0,1
./face_image/fake/DBHFLPJMNI.jpg,0,1
./face_image/real/01029.jpg,1,0
./face_image/real/33188.jpg,1,0
./face_image/real/32404.jpg,1,0
./face_image/fake/1VOABHGANK.jpg,0,1
./face_image/fake/4NKAO44PTU.jpg,0,1
./face_image/fake/N1L4LD3NF5.jpg,0,1
./face_image/real/67861.jpg,1,0
./face_image/real/59900.jpg,1,0
./face_image/fake/F496C0VXNY.jpg,0,1
./face_image/fake/A0IUI6EL24.jpg,0,1
./face_image/fake/YO91NO146U.jpg,0,1
./face_image/fake/DINKO2SADU.jpg,0,1
./face_image/fake/0K5KU0AYO0.jpg,0,1
./face_image/real/45407.jpg,1,0
./face_image/fake/ACRUB9P6GC.jpg,0,1
./face_image/fake/TTDFUB3ZSW.jpg,0,1
./face_image/fake/LN2LK4UK6Z.jpg,0,1
./face_image/fake/PSKEMIOLUO.jpg,0,1
./face_image/fake/BQ1VKXUKN9.jpg,0,1
./face_image/fake/ACFXHEATS0.jpg,0,1
./face_image/fake/J3A6BYLQKU.jpg,0,1
./face_image/fake/EN076YWCGQ.jpg,0,1
./face_image/fake/72AKIGLZ60.jpg,0,1
./face_image/real/52571.jpg,1,0
./face_image/real/64832.jpg,1,0
./face_image/fake/O8BPQGK3MS.jpg,0,1
./face_image/real/66064.jpg,1,0
./face_image/real/49102.jpg,1,0
./face_image/fake/3HVACZ38PK.jpg,0,1
./face_image/real/21709.jpg,1,0
./face_image/fake/GWGZU33ZPW.jpg,0,1
./face_image/real/25459.jpg,1,0
./face_image/fake/HYUEGVKB8W.jpg,0,1
./face_image/real/09269.jpg,1,0
./face_image/real/42137.jpg,1,0
./face_image/real/29515.jpg,1,0
./face_image/fake/QT9TF37AWS.jpg,0,1
./face_image/real/63478.jpg,1,0
./face_image/real/20474.jpg,1,0
./face_image/real/46033.jpg,1,0
./face_image/real/17082.jpg,1,0
./face_image/fake/EZ5XAQATU3.jpg,0,1
./face_image/fake/794CKIDPH3.jpg,0,1
./face_image/real/20869.jpg,1,0
./face_image/fake/TZGO1FMF9N.jpg,0,1
./face_image/real/49774.jpg,1,0
./face_image/real/23198.jpg,1,0
./face_image/real/01774.jpg,1,0
./face_image/real/55932.jpg,1,0
./face_image/real/21863.jpg,1,0
./face_image/fake/G3CPL7K2RK.jpg,0,1
./face_image/real/50617.jpg,1,0
./face_image/real/35295.jpg,1,0
./face_image/fake/B5DV7HUN7O.jpg,0,1
./face_image/fake/CSOBCAGNZH.jpg,0,1
./face_image/fake/C3S0QVU872.jpg,0,1
./face_image/real/42297.jpg,1,0
./face_image/real/08919.jpg,1,0
./face_image/fake/UVQN9QX7NJ.jpg,0,1
./face_image/fake/PQPH5M165O.jpg,0,1
./face_image/real/42183.jpg,1,0
./face_image/real/57584.jpg,1,0
./face_image/fake/2UHUUZNBO0.jpg,0,1
./face_image/fake/PWRO5H707H.jpg,0,1
./face_image/fake/WP1I3TFVYP.jpg,0,1
./face_image/fake/L6ERZ5FW8S.jpg,0,1
./face_image/real/28117.jpg,1,0
./face_image/fake/WNSRPML8QZ.jpg,0,1
./face_image/fake/AUYT7NM79W.jpg,0,1
./face_image/fake/3FGWN3T8P0.jpg,0,1
./face_image/real/49009.jpg,1,0
./face_image/fake/X4SLDJ8L89.jpg,0,1
./face_image/real/50866.jpg,1,0
./face_image/fake/RIDKE8KX6U.jpg,0,1
./face_image/fake/V9EIZHMS3U.jpg,0,1
./face_image/fake/309XCU92RX.jpg,0,1
./face_image/fake/7MZ3LJPAWK.jpg,0,1
./face_image/fake/5B5D5MMGTV.jpg,0,1
./face_image/real/24086.jpg,1,0
./face_image/fake/GROEDYJMD5.jpg,0,1
./face_image/real/42188.jpg,1,0
./face_image/fake/6KYKCF639Q.jpg,0,1
./face_image/fake/G9G15TRK0G.jpg,0,1
./face_image/fake/ZVSXU6IRHJ.jpg,0,1
./face_image/fake/U1I18YK5M1.jpg,0,1
./face_image/fake/AFE9PGQQCK.jpg,0,1
./face_image/fake/HBWNVQ3AJN.jpg,0,1
./face_image/real/56703.jpg,1,0
./face_image/fake/4744LUWX1X.jpg,0,1
./face_image/real/40276.jpg,1,0
./face_image/fake/GHXIT8CGHB.jpg,0,1
./face_image/fake/WSZZJS0CJI.jpg,0,1
./face_image/fake/95RV1OOVF2.jpg,0,1
./face_image/fake/IRHQ5JXHMS.jpg,0,1
./face_image/real/63202.jpg,1,0
./face_image/real/61378.jpg,1,0
./face_image/fake/6SFD3N051D.jpg,0,1
./face_image/real/14996.jpg,1,0
./face_image/fake/3REVURM4ON.jpg,0,1
./face_image/real/35421.jpg,1,0
./face_image/real/48409.jpg,1,0
./face_image/real/10353.jpg,1,0
./face_image/fake/EDGCM9UYZK.jpg,0,1
./face_image/fake/YJHDCG2DO0.jpg,0,1
./face_image/real/61899.jpg,1,0
./face_image/fake/O1PYX14CI3.jpg,0,1
./face_image/fake/DKFG5KAJ5S.jpg,0,1
./face_image/real/64169.jpg,1,0
./face_image/real/30683.jpg,1,0
./face_image/real/04999.jpg,1,0
./face_image/fake/58N8VYPB26.jpg,0,1
./face_image/real/08112.jpg,1,0
./face_image/real/66977.jpg,1,0
./face_image/real/55161.jpg,1,0
./face_image/fake/QB0X4O7V6D.jpg,0,1
./face_image/real/26509.jpg,1,0
./face_image/real/59394.jpg,1,0
./face_image/fake/O2ZGJT3DOW.jpg,0,1
./face_image/fake/PDUR3E0O7E.jpg,0,1
./face_image/real/40968.jpg,1,0
./face_image/real/24979.jpg,1,0
./face_image/fake/NQF3G4ASX9.jpg,0,1
./face_image/fake/W7LB7GRAFY.jpg,0,1
./face_image/real/32426.jpg,1,0
./face_image/fake/O9LMEO5CW0.jpg,0,1
./face_image/fake/G2V1JQK7DB.jpg,0,1
./face_image/fake/1HIEFSCIMG.jpg,0,1
./face_image/real/51085.jpg,1,0
./face_image/fake/S7MK6NE8O1.jpg,0,1
./face_image/fake/C3E7YPBTZV.jpg,0,1
./face_image/real/21396.jpg,1,0
./face_image/real/48415.jpg,1,0
./face_image/fake/WN3QZ7K6FR.jpg,0,1
./face_image/fake/H6TAUUO7IK.jpg,0,1
./face_image/real/29820.jpg,1,0
./face_image/real/67998.jpg,1,0
./face_image/real/64151.jpg,1,0
./face_image/real/17229.jpg,1,0
./face_image/fake/ZCYQVBESCT.jpg,0,1
./face_image/real/39302.jpg,1,0
./face_image/real/07500.jpg,1,0
./face_image/fake/ZBNDE79R7H.jpg,0,1
./face_image/real/43607.jpg,1,0
./face_image/real/05246.jpg,1,0
./face_image/fake/K1W72HIHOF.jpg,0,1
./face_image/real/12609.jpg,1,0
./face_image/fake/WIW3HPLVB9.jpg,0,1
./face_image/fake/LI4ZGAH6MH.jpg,0,1
./face_image/fake/3PZ1U6EK0N.jpg,0,1
./face_image/fake/I3K8K0HX9K.jpg,0,1
./face_image/fake/EVMJN5QCEZ.jpg,0,1
./face_image/fake/9ZUCCTP6X1.jpg,0,1
./face_image/fake/1LSYXOCE76.jpg,0,1
./face_image/real/28860.jpg,1,0
./face_image/real/57304.jpg,1,0
./face_image/fake/UCWPM6PTNV.jpg,0,1
./face_image/real/64486.jpg,1,0
./face_image/real/21043.jpg,1,0
./face_image/real/10359.jpg,1,0
./face_image/fake/LGFFJEG88Y.jpg,0,1
./face_image/real/33102.jpg,1,0
./face_image/real/40634.jpg,1,0
./face_image/real/57249.jpg,1,0
./face_image/fake/1WPU9H0C7M.jpg,0,1
./face_image/real/25190.jpg,1,0
./face_image/fake/8JIYWKV67E.jpg,0,1
./face_image/real/01601.jpg,1,0
./face_image/real/30653.jpg,1,0
./face_image/fake/R5FP97NCK9.jpg,0,1
./face_image/real/29278.jpg,1,0
./face_image/fake/9958R86IX0.jpg,0,1
./face_image/fake/K5DSKCOZ31.jpg,0,1
./face_image/fake/HZ1YAUBEBF.jpg,0,1
./face_image/fake/VAK0VLEQ4L.jpg,0,1
./face_image/fake/MJK5FC6ESZ.jpg,0,1
./face_image/real/67085.jpg,1,0
./face_image/real/14601.jpg,1,0
./face_image/real/04360.jpg,1,0
./face_image/fake/0MKUC6T2FR.jpg,0,1
./face_image/real/00982.jpg,1,0
./face_image/fake/R6DGDXQSLR.jpg,0,1
./face_image/fake/0RT7E1JTKQ.jpg,0,1
./face_image/fake/CR6O020QFT.jpg,0,1
./face_image/real/30619.jpg,1,0
./face_image/real/13125.jpg,1,0
./face_image/fake/4ERBXYWFTG.jpg,0,1
./face_image/real/21993.jpg,1,0
./face_image/real/44979.jpg,1,0
./face_image/fake/062U7MAFP7.jpg,0,1
./face_image/fake/D2678WTDFC.jpg,0,1
./face_image/fake/Y0Y4X4I9X7.jpg,0,1
./face_image/real/08472.jpg,1,0
./face_image/real/18697.jpg,1,0
./face_image/real/32088.jpg,1,0
./face_image/fake/QV9RMW8F52.jpg,0,1
./face_image/real/50814.jpg,1,0
./face_image/real/51179.jpg,1,0
./face_image/real/33945.jpg,1,0
./face_image/real/11788.jpg,1,0
./face_image/fake/RPLJ4KQ5V3.jpg,0,1
./face_image/fake/H11DK56T0L.jpg,0,1
./face_image/real/41263.jpg,1,0
./face_image/real/34623.jpg,1,0
./face_image/real/66873.jpg,1,0
./face_image/real/23371.jpg,1,0
./face_image/fake/LBVYE29I7V.jpg,0,1
./face_image/real/46572.jpg,1,0
./face_image/fake/UFYPTSERIE.jpg,0,1
./face_image/fake/6OG1BXWZFR.jpg,0,1
./face_image/fake/8VRWVR5Z17.jpg,0,1
./face_image/fake/J6Y3MQXYBJ.jpg,0,1
./face_image/real/34798.jpg,1,0
./face_image/real/40159.jpg,1,0
./face_image/fake/P94JEN1WV3.jpg,0,1
./face_image/fake/P110OO3064.jpg,0,1
./face_image/real/38957.jpg,1,0
./face_image/fake/RLQNCYPBQR.jpg,0,1
./face_image/fake/30EH2W07EX.jpg,0,1
./face_image/fake/OXWTUFULGA.jpg,0,1
./face_image/fake/DQDHHU20CK.jpg,0,1
./face_image/real/69795.jpg,1,0
./face_image/fake/M5RNY4TTFC.jpg,0,1
./face_image/real/67370.jpg,1,0
./face_image/fake/LDD1WFWO3Z.jpg,0,1
./face_image/fake/WPVZX2G0T2.jpg,0,1
./face_image/real/40908.jpg,1,0
./face_image/real/40837.jpg,1,0
./face_image/real/04950.jpg,1,0
./face_image/real/50585.jpg,1,0
./face_image/real/49732.jpg,1,0
./face_image/fake/IO58N7RHFB.jpg,0,1
./face_image/fake/Y664QZ7PR1.jpg,0,1
./face_image/real/63142.jpg,1,0
./face_image/fake/0OFM78V398.jpg,0,1
./face_image/fake/DCN8IAS8UA.jpg,0,1
./face_image/fake/X3MH8EVADX.jpg,0,1
./face_image/real/45929.jpg,1,0
./face_image/real/08561.jpg,1,0
./face_image/real/05923.jpg,1,0
./face_image/real/12698.jpg,1,0
./face_image/real/51075.jpg,1,0
./face_image/fake/QTLZ5CP2YI.jpg,0,1
./face_image/fake/3W81Z4DHP4.jpg,0,1
./face_image/fake/T3KPPLQOUP.jpg,0,1
./face_image/fake/JZ35N7RXLG.jpg,0,1
./face_image/fake/8AS9J8DYBE.jpg,0,1
./face_image/fake/87NNZK22JG.jpg,0,1
./face_image/real/28565.jpg,1,0
./face_image/fake/POGFJRQ8F4.jpg,0,1
./face_image/real/32685.jpg,1,0
./face_image/fake/9I17DWY9ZG.jpg,0,1
./face_image/real/32825.jpg,1,0
./face_image/fake/WWQ8M19U9Z.jpg,0,1
./face_image/real/13104.jpg,1,0
./face_image/fake/7A1BBQC40G.jpg,0,1
./face_image/real/44497.jpg,1,0
./face_image/fake/DUN5RRJ539.jpg,0,1
./face_image/real/32509.jpg,1,0
./face_image/fake/UC3TM51K27.jpg,0,1
./face_image/fake/DF5YX6MGUN.jpg,0,1
./face_image/fake/FZ5981IVR1.jpg,0,1
./face_image/real/61797.jpg,1,0
./face_image/real/30828.jpg,1,0
./face_image/real/59079.jpg,1,0
./face_image/real/20316.jpg,1,0
./face_image/real/55285.jpg,1,0
./face_image/fake/OEM83FE298.jpg,0,1
./face_image/fake/P1YJ03H2DV.jpg,0,1
./face_image/fake/GWC0HC9777.jpg,0,1
./face_image/real/27450.jpg,1,0
./face_image/real/56955.jpg,1,0
./face_image/fake/6ZZX2Q8WYW.jpg,0,1
./face_image/fake/P7YDR9YMT3.jpg,0,1
./face_image/fake/3R04AEUKWW.jpg,0,1
./face_image/real/42577.jpg,1,0
./face_image/fake/HF9QD6PS5F.jpg,0,1
./face_image/real/25330.jpg,1,0
./face_image/real/16530.jpg,1,0
./face_image/fake/9QI7T94PVM.jpg,0,1
./face_image/fake/W3Y0XXENDN.jpg,0,1
./face_image/real/21949.jpg,1,0
./face_image/fake/W2LX39NRUE.jpg,0,1
./face_image/fake/7LHD5HQ84W.jpg,0,1
./face_image/fake/TJUM694R00.jpg,0,1
./face_image/fake/79JI33BVJO.jpg,0,1
./face_image/real/15009.jpg,1,0
./face_image/real/39609.jpg,1,0
./face_image/real/08623.jpg,1,0
./face_image/fake/A6REHSS0LF.jpg,0,1
./face_image/real/53441.jpg,1,0
./face_image/fake/6P4Y9NSX6W.jpg,0,1
./face_image/real/16309.jpg,1,0
./face_image/fake/MLERC3U4BP.jpg,0,1
./face_image/real/09402.jpg,1,0
./face_image/fake/RSJ2YJYC76.jpg,0,1
./face_image/real/50034.jpg,1,0
./face_image/real/25696.jpg,1,0
./face_image/fake/292V2TWMDH.jpg,0,1
./face_image/fake/GGDH1R6VUT.jpg,0,1
./face_image/fake/P77FP08BP7.jpg,0,1
./face_image/fake/RFMI19KE0G.jpg,0,1
./face_image/fake/HGHJ3CK6XL.jpg,0,1
./face_image/real/47266.jpg,1,0
./face_image/real/25449.jpg,1,0
./face_image/fake/ORWUVRY4UG.jpg,0,1
./face_image/fake/IC1YP0QAMD.jpg,0,1
./face_image/real/10648.jpg,1,0
./face_image/real/30287.jpg,1,0
./face_image/fake/BYVPT3CALN.jpg,0,1
./face_image/real/56811.jpg,1,0
./face_image/fake/JXUI2C3PWK.jpg,0,1
./face_image/real/13372.jpg,1,0
./face_image/fake/9W0Y5XVK0Z.jpg,0,1
./face_image/real/61404.jpg,1,0
./face_image/real/59461.jpg,1,0
./face_image/fake/IYT41W1WB3.jpg,0,1
./face_image/fake/SAD0IUNXJ3.jpg,0,1
./face_image/fake/W94EZG33OB.jpg,0,1
./face_image/fake/LYUCE3TMXW.jpg,0,1
./face_image/fake/VRUND1XEMW.jpg,0,1
./face_image/fake/U6N7VKRWF4.jpg,0,1
./face_image/real/58968.jpg,1,0
./face_image/fake/8WJKJFR4N1.jpg,0,1
./face_image/fake/YJVOIZMOOB.jpg,0,1
./face_image/real/64561.jpg,1,0
./face_image/fake/D46S0HIKBL.jpg,0,1
./face_image/fake/29EXEJ1BGC.jpg,0,1
./face_image/real/18099.jpg,1,0
./face_image/fake/KLVE6EM3AT.jpg,0,1
./face_image/fake/6E11QKA4TE.jpg,0,1
./face_image/real/23672.jpg,1,0
./face_image/real/46422.jpg,1,0
./face_image/fake/EDZ5C1M6HT.jpg,0,1
./face_image/real/18844.jpg,1,0
./face_image/fake/SUGMS8Y6IV.jpg,0,1
./face_image/real/08187.jpg,1,0
./face_image/real/59613.jpg,1,0
./face_image/real/60747.jpg,1,0
./face_image/fake/2QCG0I2ZA4.jpg,0,1
./face_image/real/38780.jpg,1,0
./face_image/fake/X5ZP7VZJRX.jpg,0,1
./face_image/real/69685.jpg,1,0
./face_image/fake/6Y4KVRVQ76.jpg,0,1
./face_image/fake/H6SMXJUECB.jpg,0,1
./face_image/real/61576.jpg,1,0
./face_image/real/06182.jpg,1,0
./face_image/real/18001.jpg,1,0
./face_image/real/50497.jpg,1,0
./face_image/fake/NQY86U1ZGM.jpg,0,1
./face_image/fake/HHNS39B91W.jpg,0,1
./face_image/real/63190.jpg,1,0
./face_image/real/61395.jpg,1,0
./face_image/real/40872.jpg,1,0
./face_image/fake/HCW6JA5M4Y.jpg,0,1
./face_image/fake/F78XNTD8WU.jpg,0,1
./face_image/fake/UE4KXNZJ28.jpg,0,1
./face_image/real/37394.jpg,1,0
./face_image/real/32878.jpg,1,0
./face_image/real/28533.jpg,1,0
./face_image/real/42006.jpg,1,0
./face_image/fake/NRNFO7LDW8.jpg,0,1
./face_image/fake/EB0ZT69RJC.jpg,0,1
./face_image/real/47956.jpg,1,0
./face_image/fake/BIJ0UMZBPJ.jpg,0,1
./face_image/real/48054.jpg,1,0
./face_image/real/55623.jpg,1,0
./face_image/real/51684.jpg,1,0
./face_image/real/02434.jpg,1,0
./face_image/fake/Z3U19QRD57.jpg,0,1
./face_image/real/40232.jpg,1,0
./face_image/real/62135.jpg,1,0
./face_image/real/19164.jpg,1,0
./face_image/real/58550.jpg,1,0
./face_image/real/13655.jpg,1,0
./face_image/real/49723.jpg,1,0
./face_image/fake/758E4A49ZD.jpg,0,1
./face_image/fake/92Q4RSK8K6.jpg,0,1
./face_image/real/22795.jpg,1,0
./face_image/real/47254.jpg,1,0
./face_image/real/15524.jpg,1,0
./face_image/real/24466.jpg,1,0
./face_image/real/09635.jpg,1,0
./face_image/fake/EB3JC8VMM5.jpg,0,1
./face_image/real/46842.jpg,1,0
./face_image/real/61528.jpg,1,0
./face_image/real/02544.jpg,1,0
./face_image/real/16469.jpg,1,0
./face_image/fake/K4JMLFFMT9.jpg,0,1
./face_image/fake/PM56H3GDS3.jpg,0,1
./face_image/fake/7XJA51NCCT.jpg,0,1
./face_image/fake/S4CN84MNSC.jpg,0,1
./face_image/fake/XLD8UX8K7W.jpg,0,1
./face_image/real/22215.jpg,1,0
./face_image/fake/ONENL2FLP9.jpg,0,1
./face_image/real/43296.jpg,1,0
./face_image/real/14408.jpg,1,0
./face_image/real/62276.jpg,1,0
./face_image/real/23401.jpg,1,0
./face_image/fake/1YUSKBQ7KU.jpg,0,1
./face_image/fake/TAYFQD09DZ.jpg,0,1
./face_image/real/02018.jpg,1,0
./face_image/fake/4QTWFI1DIG.jpg,0,1
./face_image/fake/QIHHRE65C8.jpg,0,1
./face_image/real/07103.jpg,1,0
./face_image/real/37918.jpg,1,0
./face_image/real/34152.jpg,1,0
./face_image/fake/Y87KBP7GFY.jpg,0,1
./face_image/real/45216.jpg,1,0
./face_image/real/49094.jpg,1,0
./face_image/real/45091.jpg,1,0
./face_image/fake/RW1C3VWKPU.jpg,0,1
./face_image/real/12830.jpg,1,0
./face_image/fake/50CYE73OYE.jpg,0,1
./face_image/fake/O2P8N9BSLN.jpg,0,1
./face_image/fake/ZQQBQOJ6RT.jpg,0,1
./face_image/fake/5JNPSITT5G.jpg,0,1
./face_image/real/14229.jpg,1,0
./face_image/fake/TYXMRWHQT7.jpg,0,1
./face_image/fake/L9KM0D3H0U.jpg,0,1
./face_image/real/53527.jpg,1,0
./face_image/real/15733.jpg,1,0
./face_image/real/23384.jpg,1,0
./face_image/fake/F137U6SXD4.jpg,0,1
./face_image/real/56010.jpg,1,0
./face_image/fake/OE07G9C95H.jpg,0,1
./face_image/fake/DM16TI1EFE.jpg,0,1
./face_image/fake/AH1061LDEG.jpg,0,1
./face_image/fake/6ZAWTY682E.jpg,0,1
./face_image/fake/M4T9UMVHM3.jpg,0,1
./face_image/fake/MYFI15TSQX.jpg,0,1
./face_image/fake/NV9YLC0ZZ4.jpg,0,1
./face_image/real/13957.jpg,1,0
./face_image/real/10671.jpg,1,0
./face_image/real/26099.jpg,1,0
./face_image/real/38312.jpg,1,0
./face_image/fake/Q522UM6QTJ.jpg,0,1
./face_image/fake/G0NS4FWVT0.jpg,0,1
./face_image/real/05366.jpg,1,0
./face_image/real/07204.jpg,1,0
./face_image/real/39838.jpg,1,0
./face_image/real/09964.jpg,1,0
./face_image/real/22963.jpg,1,0
./face_image/real/56321.jpg,1,0
./face_image/real/48577.jpg,1,0
./face_image/real/34445.jpg,1,0
./face_image/fake/DNU1H4XYTW.jpg,0,1
./face_image/real/23033.jpg,1,0
./face_image/fake/9B3EE8A7T1.jpg,0,1
./face_image/real/42883.jpg,1,0
./face_image/fake/T9DDK79VL9.jpg,0,1
./face_image/fake/I2CKM7ZBYQ.jpg,0,1
./face_image/fake/800P8TASAS.jpg,0,1
./face_image/fake/LITMB28CTW.jpg,0,1
./face_image/fake/IPUUEZH9L9.jpg,0,1
./face_image/real/12509.jpg,1,0
./face_image/fake/30H8RR1O5B.jpg,0,1
./face_image/real/48292.jpg,1,0
./face_image/real/41430.jpg,1,0
./face_image/real/09626.jpg,1,0
./face_image/fake/BQYBB98ORF.jpg,0,1
./face_image/real/29534.jpg,1,0
./face_image/real/20717.jpg,1,0
./face_image/real/48314.jpg,1,0
./face_image/fake/Z3A32PME6F.jpg,0,1
./face_image/fake/X126BT6JQY.jpg,0,1
./face_image/fake/1B497U4LDG.jpg,0,1
./face_image/fake/0PWIVN527B.jpg,0,1
./face_image/fake/BJKB8TPZDW.jpg,0,1
./face_image/real/31815.jpg,1,0
./face_image/real/00898.jpg,1,0
./face_image/fake/VF30DQB2SP.jpg,0,1
./face_image/fake/ASBIIK8AE3.jpg,0,1
./face_image/fake/MJC8V4HTOF.jpg,0,1
./face_image/fake/HFBNZD73AH.jpg,0,1
./face_image/fake/5VU2PN0K3R.jpg,0,1
./face_image/real/17057.jpg,1,0
./face_image/real/55818.jpg,1,0
./face_image/real/57231.jpg,1,0
./face_image/fake/ZAWT41HDNQ.jpg,0,1
./face_image/fake/QZI9UUOK4S.jpg,0,1
./face_image/real/37434.jpg,1,0
./face_image/fake/LPMQMAIYE9.jpg,0,1
./face_image/fake/9DPQP2C6QT.jpg,0,1
./face_image/fake/706DKL8UPQ.jpg,0,1
./face_image/real/67720.jpg,1,0
./face_image/real/16034.jpg,1,0
./face_image/real/35200.jpg,1,0
./face_image/real/47161.jpg,1,0
./face_image/fake/ZH15N18FWR.jpg,0,1
./face_image/fake/2R03ZUVVPR.jpg,0,1
./face_image/fake/4NWLFOQDI7.jpg,0,1
./face_image/fake/1FYQP3ZB0L.jpg,0,1
./face_image/real/09441.jpg,1,0
./face_image/fake/62D64MWRD8.jpg,0,1
./face_image/real/66353.jpg,1,0
./face_image/real/08277.jpg,1,0
./face_image/fake/G9NC3OXYNH.jpg,0,1
./face_image/real/32932.jpg,1,0
./face_image/fake/4Z45P2UC26.jpg,0,1
./face_image/real/34997.jpg,1,0
./face_image/real/52511.jpg,1,0
./face_image/fake/2C2K2J1TWK.jpg,0,1
./face_image/fake/USDSDZVKE2.jpg,0,1
./face_image/real/53841.jpg,1,0
./face_image/real/38371.jpg,1,0
./face_image/fake/SM4JRW0GCO.jpg,0,1
./face_image/real/39442.jpg,1,0
./face_image/real/66842.jpg,1,0
./face_image/real/64537.jpg,1,0
./face_image/real/32053.jpg,1,0
./face_image/real/37413.jpg,1,0
./face_image/real/30288.jpg,1,0
./face_image/fake/H3PQN8LSFR.jpg,0,1
./face_image/fake/WEW29943CD.jpg,0,1
./face_image/fake/7JY0EDTH8D.jpg,0,1
./face_image/real/09723.jpg,1,0
./face_image/fake/P6JDVZ2Q96.jpg,0,1
./face_image/fake/TJ2HB0R1K8.jpg,0,1
./face_image/fake/57IV10IP9J.jpg,0,1
./face_image/real/36180.jpg,1,0
./face_image/real/21485.jpg,1,0
./face_image/fake/X4N2RW38TB.jpg,0,1
./face_image/real/29807.jpg,1,0
./face_image/fake/JZ3929T68U.jpg,0,1
./face_image/fake/GYN4HM69DY.jpg,0,1
./face_image/fake/97PU4G9CMI.jpg,0,1
./face_image/fake/2FPRRWGPFM.jpg,0,1
./face_image/fake/WRN3VGLEO1.jpg,0,1
./face_image/real/03241.jpg,1,0
./face_image/fake/BPSMEHDVFH.jpg,0,1
./face_image/fake/F7TGNVEGAL.jpg,0,1
./face_image/real/47288.jpg,1,0
./face_image/real/33922.jpg,1,0
./face_image/fake/KWW1XB3UF0.jpg,0,1
./face_image/fake/AJBT9QNUTX.jpg,0,1
./face_image/fake/XKNWPDIQZ5.jpg,0,1
./face_image/fake/EICK8NFQOA.jpg,0,1
./face_image/real/37208.jpg,1,0
./face_image/fake/APOF6B3VLY.jpg,0,1
./face_image/real/54084.jpg,1,0
./face_image/real/43179.jpg,1,0
./face_image/real/48575.jpg,1,0
./face_image/real/13855.jpg,1,0
./face_image/real/56389.jpg,1,0
./face_image/real/42083.jpg,1,0
./face_image/real/03297.jpg,1,0
./face_image/fake/QCR5MFH4UT.jpg,0,1
./face_image/fake/MZCAIKGGJ0.jpg,0,1
./face_image/fake/0RGEAYYDNY.jpg,0,1
./face_image/real/56746.jpg,1,0
./face_image/fake/YUHKB377R6.jpg,0,1
./face_image/real/61675.jpg,1,0
./face_image/fake/ZDZ7B6ZCMK.jpg,0,1
./face_image/fake/IT7RKKXHJH.jpg,0,1
./face_image/real/28846.jpg,1,0
./face_image/real/28152.jpg,1,0
./face_image/real/07168.jpg,1,0
./face_image/real/28288.jpg,1,0
./face_image/fake/1K8WE216HS.jpg,0,1
./face_image/real/25652.jpg,1,0
./face_image/fake/SK7U3PU7ZV.jpg,0,1
./face_image/real/30947.jpg,1,0
./face_image/fake/37NS9U2VUU.jpg,0,1
./face_image/real/55334.jpg,1,0
./face_image/fake/KWU84OC22R.jpg,0,1
./face_image/fake/BGQU1C26TH.jpg,0,1
./face_image/real/00283.jpg,1,0
./face_image/real/33020.jpg,1,0
./face_image/fake/3R9L4RDE6E.jpg,0,1
./face_image/fake/DMRRL3ND6B.jpg,0,1
./face_image/fake/5GHRV44NVU.jpg,0,1
./face_image/fake/IW7TJUH9A3.jpg,0,1
./face_image/real/36836.jpg,1,0
./face_image/real/40415.jpg,1,0
./face_image/real/61737.jpg,1,0
